2019-10-11 14:11:15,"b'RT @NuevaAlcarria: V\xc3\xaddeo \xf0\x9f\x8e\xa5\xf0\x9f\x8e\xa5\xf0\x9f\x93\xb9\xf0\x9f\x93\xb9\n\nEl l\xc3\xadder de @vox_es , #SantiagoAbascal, ya pasea por las calles de #Guadalajara y conf\xc3\xada en obtener un diput\xe2\x80\xa6'"
2019-10-11 14:08:03,"b'RT @MiklosCseszneky: Mi entrevista a @Santi_ABASCAL, presidente de @vox_es, en el peri\xc3\xb3dico h\xc3\xbangaro @magyar_hirlap:\n\nhttps://t.co/VRJMHkXc3\xe2\x80\xa6'"
2019-10-11 14:06:49,b'@sanchezcastejon Seguid as\xc3\xad rojelios. Est\xc3\xa1is haciendo la campa\xc3\xb1a perfecta a la derecha con vuestras falacias.\n\n Aye\xe2\x80\xa6 https://t.co/W2Lq8rnk1I'
2019-10-11 14:05:17,b'RT @AzraVox: #SantiagoAbascalEH #ElHormiguero #hormiguero #SantiagoAbascal  aclara en directo las mentiras de @MMContesti \n#Vox @jcamposase\xe2\x80\xa6'
2019-10-11 14:02:56,b'RT @patria_espana: \xf0\x9f\x94\xb5 Millones de espa\xc3\xb1oles no obedecen a la dictadura #roja. #ElHormiguero bate r\xc3\xa9cords con #SantiagoAbascal: tercer progra\xe2\x80\xa6'
2019-10-11 14:00:43,"b'A mi la verdad que no me representas, as\xc3\xad que despierta de una vez y sal de la caverna. Y si no despiertas, qu\xc3\xa9date\xe2\x80\xa6 https://t.co/X8VgXrB3N7'"
2019-10-11 13:55:05,b'Hay que ser muy baboso y sin verg\xc3\xbcenza para decir que si el ni\xc3\xb1o est\xc3\xa1 enfermo o padece una enfermedad que se lo den\xe2\x80\xa6 https://t.co/DRsbtrVKi1'
2019-10-11 13:52:48,"b'RT @alcarriatv: https://t.co/uZ3DhsQLet #SantiagoAbascal, el l\xc3\xadder de #Vox y candidato a la presidencia del Gobierno, ha visitado esta ma\xc3\xb1a\xe2\x80\xa6'"
2019-10-11 13:45:39,"b'RT @alcarriatv: https://t.co/uZ3DhsQLet #SantiagoAbascal, el l\xc3\xadder de #Vox y candidato a la presidencia del Gobierno, ha visitado esta ma\xc3\xb1a\xe2\x80\xa6'"
2019-10-11 13:44:49,b'RT @predicador_esp: La doble cara de la izquierda... Sobran las palabras.\n\n#elhormigueroabascal #SantiagoAbascalEH #SantiagoAbascal #Elecci\xe2\x80\xa6'
2019-10-11 13:39:30,"b'RT @NuevaAlcarria: V\xc3\xaddeo \xf0\x9f\x8e\xa5\xf0\x9f\x8e\xa5\xf0\x9f\x93\xb9\xf0\x9f\x93\xb9\n\nEl l\xc3\xadder de @vox_es , #SantiagoAbascal, ya pasea por las calles de #Guadalajara y conf\xc3\xada en obtener un diput\xe2\x80\xa6'"
2019-10-11 13:38:33,"b'RT @alcarriatv: https://t.co/uZ3DhsQLet #SantiagoAbascal, el l\xc3\xadder de #Vox y candidato a la presidencia del Gobierno, ha visitado esta ma\xc3\xb1a\xe2\x80\xa6'"
2019-10-11 13:38:18,"b'RT @alcarriatv: https://t.co/uZ3DhsQLet #SantiagoAbascal, el l\xc3\xadder de #Vox y candidato a la presidencia del Gobierno, ha visitado esta ma\xc3\xb1a\xe2\x80\xa6'"
2019-10-11 13:35:21,"b'https://t.co/uZ3DhsQLet #SantiagoAbascal, el l\xc3\xadder de #Vox y candidato a la presidencia del Gobierno, ha visitado e\xe2\x80\xa6 https://t.co/h2aFruXUwr'"
